customer_id,acquisition_date,acquisition_campaign_id,acquisition_channel,acquisition_platform,region,country,city,age_group,gender,customer_segment,primary_product_interest,first_purchase_date,last_purchase_date,customer_status,churn_date,marketing_consent,loyalty_member,source_system,source_file_name,batch_id,ingestion_timestamp
CUST0012755,2024-10-04,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,65+,Male,Service Subscriber,Apple Arcade,2024-10-04,2026-01-12,Active,,True,False,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-02,2024-10-05 04:16:00
CUST0000853,2026-01-01,CMP0077,Facebook,Meta Ads Manager,Europe,United Kingdom,London,18-24,Female,Loyal Customer,Accessories,2026-01-01,2026-03-09,Active,,True,True,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-01,2026-01-02 04:22:00
CUST0015361,2025-07-12,CMP0095,Instagram,Meta Ads Manager,North America,United States,Seattle,35-44,Prefer not to say,High-Value Customer,Apple TV+,2025-07-12,2026-05-17,Active,,True,True,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-01,2025-07-13 01:03:00
CUST0019620,2025-09-01,CMP0025,Google Search,Google Ads,Asia Pacific,South Korea,Unknown,25-34,Male,Occasional Buyer,iPhone,2025-09-01,2026-03-18,Active,,False,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-02 02:22:00
CUST0025958,2025-09-16,CMP0022,Google Display,Google Ads,Europe,Spain,Madrid,55-64,Male,New Customer,Accessories,2025-09-16,2026-02-13,Inactive,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-02,2025-09-17 05:53:00
CUST0021924,2025-11-19,CMP0026,X,Affiliate Network,Asia Pacific,India,Bengaluru,35-44,Female,At-Risk Customer,AppleCare+,2025-11-19,2026-01-13,At Risk,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-03,2025-11-20 05:58:00
CUST0013244,2025-07-14,CMP0028,Email Marketing,Internal Email Platform,Middle East and Africa,South Africa,Johannesburg,35-44,Male,New Customer,Apple Fitness+,2025-07-14,2026-06-29,Active,,False,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-15 01:06:00
CUST0014521,2025-10-19,CMP0093,Google Search,Google Ads,North America,United States,Austin,25-34,Male,Loyal Customer,Accessories,2025-10-19,2026-05-02,Active,,True,True,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-01,2025-10-20 03:08:00
CUST0014800,2024-12-09,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,25-34,Unknown,Hardware Enthusiast,Mac,2024-12-09,2025-12-26,Active,,True,True,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-01,2024-12-10 01:08:00
CUST0026250,2025-08-05,CMP0080,Email Marketing,Internal Email Platform,Asia Pacific,Singapore,Singapore,55-64,Female,Price-Sensitive Customer,AppleCare+,2025-08-05,2025-08-16,Active,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-03,2025-08-06 04:38:00
CUST0006990,2024-09-21,CMP0076,Email Marketing,Internal Email Platform,Asia Pacific,India,Hyderabad,55-64,Male,Loyal Customer,iPhone,2024-09-21,2025-12-21,Active,,True,True,CRM Export,crm_customers_202409.csv,BATCH-CRM-202409-03,2024-09-22 03:49:00
CUST0014646,2024-12-15,CMP0007,YouTube,YouTube Ads,Europe,France,Paris,18-24,Male,Loyal Customer,Apple Watch,2024-12-15,2026-03-06,Active,,False,True,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-03,2024-12-16 01:22:00
CUST0008203,2025-11-15,CMP0065,Organic Social,Internal Email Platform,Europe,France,Paris,25-34,Male,Price-Sensitive Customer,Accessories,2025-11-15,2026-05-27,Active,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-01,2025-11-16 01:24:00
CUST0001219,2025-03-30,CMP0076,Email Marketing,Internal Email Platform,Asia Pacific,India,Hyderabad,35-44,Male,High-Value Customer,iPhone,2025-03-30,2026-06-20,Active,,True,False,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-01,2025-03-31 02:27:00
CUST0008122,2024-08-29,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,45-54,Male,Occasional Buyer,iPhone,2024-08-29,2025-10-19,Active,,True,True,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-01,2024-08-30 05:34:00
CUST0023983,2025-04-29,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,35-44,Male,New Customer,Accessories,2025-04-29,2025-04-29,Active,,True,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-30 04:58:00
CUST0022636,2025-03-08,CMP0055,Retail Promotion,Retail Partner,North America,Canada,Vancouver,35-44,Male,Loyal Customer,Apple Music,2025-03-08,2025-11-27,Active,,True,True,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-01,2025-03-09 05:10:00
CUST0010432,2024-11-15,CMP0007,YouTube,YouTube Ads,Europe,France,Paris,18-24,Male,Hardware Enthusiast,Apple Watch,2024-11-15,2025-11-13,Active,,True,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-01,2024-11-16 05:16:00
CUST0014286,2025-09-02,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,35-44,Female,New Customer,Mac,2025-09-02,2025-09-02,Inactive,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-03 01:24:00
CUST0022301,2024-11-04,CMP0088,LinkedIn,LinkedIn Campaign Manager,Latin America,Mexico,Mexico City,45-54,Female,New Customer,AppleCare+,2024-11-04,2024-11-04,Active,,True,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-02,2024-11-05 05:46:00
CUST0029085,2024-10-03,CMP0078,Influencer Marketing,Affiliate Network,North America,United States,Austin,35-44,Female,Churned Customer,AirPods,2024-10-03,2025-02-14,Churned,2025-02-20,False,False,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-03,2024-10-04 04:01:00
CUST0014153,2025-05-12,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,25-34,Female,Loyal Customer,Accessories,2025-05-12,2026-03-02,Active,,True,True,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-02,2025-05-13 02:28:00
CUST0022013,2024-12-29,CMP0090,Influencer Marketing,Affiliate Network,Asia Pacific,India,Chennai,18-24,Female,Service Subscriber,Apple Fitness+,2024-12-29,2026-02-05,Active,,True,,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-02,2024-12-30 05:21:00
CUST0016404,2026-02-02,CMP0006,Apple Search Ads,Apple Search Ads,Middle East and Africa,Saudi Arabia,Unknown,55-64,Female,At-Risk Customer,Unknown,2026-02-02,2026-02-02,At Risk,,True,True,CRM Export,crm_customers_202602.csv,BATCH-CRM-202602-03,2026-02-03 04:11:00
CUST0018896,2025-01-29,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,18-24,Male,Loyal Customer,Accessories,2025-01-29,2026-01-18,Inactive,,True,True,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-30 02:50:00
CUST0028068,2025-12-08,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,18-24,Female,High-Value Customer,Accessories,2025-12-08,2026-06-12,Active,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-03,2025-12-09 01:19:00
CUST0004646,2025-01-11,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,55-64,Male,New Customer,Unknown,2025-01-11,2025-01-11,Active,,False,False,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-12 05:10:00
CUST0004837,2025-03-13,CMP0085,TikTok,TikTok Ads,North America,United States,New York,55-64,Male,Occasional Buyer,Apple TV+,2025-03-13,2025-03-13,Active,,True,False,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-01,2025-03-14 03:37:00
CUST0007503,2026-04-19,CMP0084,Google Display,Google Ads,North America,United States,Chicago,25-34,Male,Service Subscriber,iCloud+,2026-04-19,2026-06-25,Active,,True,False,CRM Export,crm_customers_202604.csv,BATCH-CRM-202604-03,2026-04-20 03:08:00
CUST0008771,2025-03-25,CMP0051,Affiliate Marketing,Affiliate Network,Middle East and Africa,Saudi Arabia,Riyadh,18-24,Female,Service Subscriber,Apple Arcade,2025-03-25,2025-05-07,Active,,True,True,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-02,2025-03-26 03:20:00
CUST0005551,2024-09-15,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,45-54,Female,Hardware Enthusiast,iPhone,2024-09-15,2025-12-13,Active,,True,False,CRM Export,crm_customers_202409.csv,BATCH-CRM-202409-01,2024-09-16 03:40:00
CUST0022970,2025-11-22,CMP0073,X,Affiliate Network,Europe,United Kingdom,Manchester,25-34,Male,New Customer,iPhone,2025-11-22,2025-11-22,Active,,True,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-11-23 03:43:00
CUST0013353,2025-07-05,CMP0004,Organic Social,Internal Email Platform,North America,United States,Seattle,65+,Female,Churned Customer,iPad,2025-07-05,2025-07-05,Churned,2025-07-13,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-06 05:39:00
CUST0016937,2025-03-30,CMP0012,X,Affiliate Network,Asia Pacific,Japan,Tokyo,55-64,Female,Loyal Customer,iPhone,2025-03-30,2026-04-07,Active,,True,True,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-02,2025-03-31 01:17:00
CUST0003372,2025-11-23,CMP0061,Google Display,Google Ads,Asia Pacific,South Korea,Seoul,25-34,Male,At-Risk Customer,Apple Arcade,2025-11-23,2026-02-07,At Risk,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-03,2025-11-24 02:02:00
CUST0016805,2025-10-01,CMP0081,Google Search,Google Ads,North America,Canada,Toronto,25-34,Female,New Customer,Accessories,2025-10-01,2026-04-21,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-02 01:35:00
CUST0015455,2025-10-17,CMP0028,Email Marketing,Internal Email Platform,Middle East and Africa,South Africa,Johannesburg,45-54,Female,Loyal Customer,Unknown,2025-10-17,2026-06-11,Inactive,,True,True,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-18 04:07:00
CUST0028328,2024-12-02,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,35-44,Male,At-Risk Customer,Apple Arcade,2024-12-02,2024-12-02,At Risk,,False,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-02,2024-12-03 05:02:00
CUST0014266,2025-11-04,CMP0065,Organic Social,Internal Email Platform,Europe,France,Paris,18-24,Female,Price-Sensitive Customer,Unknown,2025-11-04,2025-11-04,Active,,False,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-01,2025-11-05 03:22:00
CUST0010631,2026-01-22,CMP0093,Google Search,Google Ads,North America,United States,Austin,25-34,Male,New Customer,Accessories,2026-01-22,2026-05-27,Inactive,,False,False,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-02,2026-01-23 05:11:00
CUST0016126,2025-09-23,CMP0083,LinkedIn,LinkedIn Campaign Manager,North America,United States,Los Angeles,25-34,Female,At-Risk Customer,Unknown,2025-09-23,2025-09-23,At Risk,,False,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-24 02:57:00
CUST0014808,2025-05-07,CMP0078,Influencer Marketing,Affiliate Network,North America,United States,Austin,18-24,Non-binary,New Customer,AirPods,2025-05-07,2025-05-07,Inactive,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-08 03:53:00
CUST0014531,2026-03-01,CMP0047,Instagram,Meta Ads Manager,North America,United States,Chicago,35-44,Male,Hardware Enthusiast,Apple Watch,2026-03-01,2026-04-10,Active,,True,False,CRM Export,crm_customers_202603.csv,BATCH-CRM-202603-02,2026-03-02 05:03:00
CUST0002914,2024-12-23,CMP0058,Google Search,Google Ads,North America,United States,Los Angeles,25-34,Male,New Customer,AppleCare+,2024-12-23,2024-12-23,Active,,False,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-01,2024-12-24 05:54:00
CUST0003413,2025-01-30,CMP0083,LinkedIn,LinkedIn Campaign Manager,North America,United States,Los Angeles,65+,Male,Hardware Enthusiast,AirPods,2025-01-30,2026-04-23,Active,,True,True,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-31 05:39:00
CUST0009045,2025-05-18,CMP0044,X,Affiliate Network,Europe,United Kingdom,Birmingham,35-44,Female,Churned Customer,Apple Fitness+,2025-05-18,2025-05-18,Churned,2025-07-01,True,True,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-19 03:34:00
CUST0017299,2025-04-02,CMP0069,Apple Search Ads,Apple Search Ads,Latin America,Mexico,Mexico City,35-44,Female,Service Subscriber,Apple TV+,2025-04-02,2026-04-19,Inactive,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-03 04:17:00
CUST0016388,2025-01-17,CMP0038,Organic Social,Internal Email Platform,Asia Pacific,Japan,Osaka,55-64,Female,New Customer,Unknown,2025-01-17,2026-04-18,Active,,True,False,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-18 05:58:00
CUST0011083,2025-06-29,CMP0071,Facebook,Meta Ads Manager,Asia Pacific,India,Bengaluru,35-44,Male,Service Subscriber,Apple Music,2025-06-29,2026-06-04,Active,,True,True,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-01,2025-06-30 03:32:00
CUST0013815,2025-07-14,CMP0069,Apple Search Ads,Apple Search Ads,Latin America,Mexico,Mexico City,35-44,Male,Occasional Buyer,Apple TV+,2025-07-14,2026-05-15,Active,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-15 05:26:00
CUST0016614,2025-03-23,CMP0039,Affiliate Marketing,Affiliate Network,Europe,France,Marseille,25-34,Male,Service Subscriber,Apple TV+,2025-03-23,2026-03-31,Active,,True,False,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-03,2025-03-24 02:51:00
CUST0018075,2024-11-13,CMP0034,Affiliate Marketing,Affiliate Network,Middle East and Africa,Saudi Arabia,Riyadh,25-34,Male,Price-Sensitive Customer,Apple Arcade,2024-11-13,2024-11-13,Inactive,,True,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-03,2024-11-14 02:20:00
CUST0021034,2025-04-10,CMP0092,Instagram,Meta Ads Manager,Middle East and Africa,United Arab Emirates,Abu Dhabi,25-34,Male,Service Subscriber,iCloud+,2025-04-10,2026-06-29,Active,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-11 05:16:00
CUST0026325,2024-10-06,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,25-34,Female,Hardware Enthusiast,iPhone,2024-10-06,2024-10-06,Inactive,,True,False,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-03,2024-10-07 02:29:00
CUST0022059,2025-07-12,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,55-64,Female,Loyal Customer,Accessories,2025-07-12,2026-04-28,Active,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-13 03:33:00
CUST0004085,2025-03-28,CMP0093,Google Search,Google Ads,North America,United States,Austin,55-64,Male,Occasional Buyer,Accessories,2025-03-28,2025-03-28,Inactive,,False,False,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-02,2025-03-29 04:10:00
CUST0010960,2025-03-10,CMP0075,TikTok,TikTok Ads,Asia Pacific,India,Chennai,35-44,Female,High-Value Customer,Unknown,2025-03-10,2026-02-11,Active,,True,True,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-01,2025-03-11 01:58:00
CUST0023141,2025-06-27,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,35-44,Male,Occasional Buyer,Mac,2025-06-27,2025-12-08,Active,,True,False,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-02,2025-06-28 02:01:00
CUST0004100,2025-05-07,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,18-24,Female,New Customer,iPhone,2025-05-07,2025-05-14,Inactive,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-02,2025-05-08 04:35:00
CUST0019592,2026-06-02,CMP0089,Organic Social,Internal Email Platform,Asia Pacific,Singapore,Singapore,25-34,Female,New Customer,iCloud+,2026-06-02,2026-06-30,Inactive,,True,False,CRM Export,crm_customers_202606.csv,BATCH-CRM-202606-02,2026-06-03 01:34:00
CUST0029382,2025-07-26,CMP0013,LinkedIn,LinkedIn Campaign Manager,North America,United States,New York,35-44,Non-binary,New Customer,Apple Watch,2025-07-26,2026-04-04,Active,,True,True,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-27 05:42:00
CUST0025811,2025-11-12,CMP0054,Affiliate Marketing,Affiliate Network,Europe,France,Lyon,35-44,Female,Hardware Enthusiast,AirPods,2025-11-12,2025-12-27,Active,,True,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-11-13 01:19:00
CUST0006293,2025-10-30,CMP0047,Instagram,Meta Ads Manager,North America,United States,Chicago,18-24,Male,Hardware Enthusiast,Apple Watch,2025-10-30,2026-01-21,Active,,True,True,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-31 01:32:00
CUST0013495,2025-11-25,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,35-44,Female,New Customer,AirPods,2025-11-25,2025-11-25,Active,,True,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-01,2025-11-26 04:36:00
CUST0002369,2026-03-16,CMP0092,Instagram,Meta Ads Manager,Middle East and Africa,United Arab Emirates,Abu Dhabi,18-24,Male,At-Risk Customer,iCloud+,2026-03-16,2026-03-21,At Risk,,True,True,CRM Export,crm_customers_202603.csv,BATCH-CRM-202603-02,2026-03-17 03:50:00
CUST0001579,2025-08-05,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,45-54,Male,New Customer,Mac,2025-08-05,2025-08-05,Active,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-01,2025-08-06 02:03:00
CUST0003487,2025-04-18,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,18-24,Female,Loyal Customer,iPhone,2025-04-18,2026-04-05,Inactive,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-19 05:25:00
CUST0000316,2025-09-18,CMP0098,Google Display,Google Ads,Asia Pacific,Australia,Brisbane,55-64,Male,Service Subscriber,Apple Arcade,2025-09-18,2026-05-16,Active,,True,True,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-19 02:15:00
CUST0015912,2025-07-12,CMP0085,TikTok,TikTok Ads,North America,United States,New York,25-34,Male,High-Value Customer,Apple TV+,2025-07-12,2025-12-27,Active,,True,True,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-13 02:18:00
CUST0018916,2025-10-05,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,25-34,Male,High-Value Customer,AirPods,2025-10-05,2026-05-04,Active,,True,True,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-01,2025-10-06 05:25:00
CUST0029518,2025-07-23,CMP0093,Google Search,Google Ads,North America,United States,Austin,45-54,Female,Price-Sensitive Customer,Accessories,2025-07-23,2026-05-22,Active,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-01,2025-07-24 03:30:00
CUST0002492,2025-06-03,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,25-34,Female,New Customer,iPhone,2025-06-03,2025-06-03,Active,,True,False,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-02,2025-06-04 05:49:00
CUST0010580,2024-12-27,CMP0010,Apple Search Ads,Apple Search Ads,Europe,Spain,Barcelona,65+,Female,At-Risk Customer,Apple TV+,2024-12-27,2024-12-27,At Risk,,False,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-02,2024-12-28 04:30:00
CUST0028970,2025-12-11,CMP0024,Email Marketing,Internal Email Platform,Asia Pacific,India,Mumbai,55-64,Female,At-Risk Customer,Mac,2025-12-11,2026-01-26,At Risk,,True,False,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-02,2025-12-12 04:39:00
CUST0010169,2025-12-21,CMP0047,Instagram,Meta Ads Manager,North America,United States,Chicago,25-34,Male,Hardware Enthusiast,Apple Watch,2025-12-21,2026-04-24,Active,,True,False,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-02,2025-12-22 02:28:00
CUST0014618,2025-12-09,CMP0054,Affiliate Marketing,Affiliate Network,Europe,France,Lyon,25-34,Female,New Customer,AirPods,2025-12-09,2026-05-02,Inactive,,False,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-02,2025-12-10 04:20:00
CUST0014172,2025-04-30,CMP0014,Facebook,Meta Ads Manager,Asia Pacific,India,Delhi,18-24,Female,New Customer,iPad,2025-04-30,2025-04-30,Active,,False,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-03,2025-05-01 04:48:00
CUST0014318,2024-12-09,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,18-24,Female,Churned Customer,Unknown,2024-12-09,2024-12-09,Churned,2024-12-29,False,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-02,2024-12-10 01:15:00
CUST0008481,2025-12-03,CMP0062,Influencer Marketing,Affiliate Network,Asia Pacific,South Korea,Incheon,25-34,Unknown,High-Value Customer,Mac,2025-12-03,2026-06-12,Active,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-03,2025-12-04 04:08:00
CUST0026832,2025-07-20,CMP0070,Email Marketing,Internal Email Platform,Asia Pacific,South Korea,Seoul,45-54,Male,At-Risk Customer,Unknown,2025-07-20,2025-07-27,At Risk,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-21 04:28:00
